1361768919.622000,0.000000,0.000000,0.000000
1361768919.634000,0.000000,0.000000,0.000000
1361768919.644000,0.000000,0.000000,0.000000
1361768919.652000,0.000000,0.000000,0.000000
1361768919.663000,0.000000,0.000000,0.000000
1361768919.676000,0.000000,0.000000,0.000000
1361768919.697000,0.000000,0.000000,0.000000
1361768919.698000,0.000000,0.000000,0.000000
1361768919.723000,0.000000,0.000000,0.000000
1361768919.789000,0.000000,0.000000,0.000000
1361768919.789000,0.000000,0.000000,0.000000
1361768919.802000,0.000000,0.000000,0.000000
1361768919.823000,0.000000,0.000000,0.000000
1361768919.866000,0.000000,0.000000,0.000000
1361768919.867000,0.000000,0.000000,0.000000
1361768919.882000,0.000000,0.000000,0.000000
1361768919.888000,0.000000,0.000000,0.000000
1361768919.901000,0.000000,0.000000,0.000000
1361768919.906000,0.000000,0.000000,0.000000
1361768919.961000,0.000000,0.000000,0.000000
1361768919.966000,0.000000,0.000000,0.000000
1361768919.966000,0.000000,0.000000,0.000000
1361768919.984000,0.000000,0.000000,0.000000
1361768919.989000,0.000000,0.000000,0.000000
1361768920.001000,0.000000,0.000000,0.000000
1361768920.010000,0.000000,0.000000,0.000000
1361768920.032000,0.000000,0.000000,0.000000
1361768920.032000,0.000000,0.000000,0.000000
1361768920.041000,0.000000,0.000000,0.000000
1361768920.047000,0.000000,0.000000,0.000000
1361768920.306000,0.000000,0.000000,0.000000
1361768920.307000,0.000000,0.000000,0.000000
1361768920.354000,0.000000,0.000000,0.000000
1361768920.365000,0.000000,0.000000,0.000000
1361768920.365000,0.000000,0.000000,0.000000
1361768920.376000,0.000000,0.000000,0.000000
1361768920.401000,0.000000,0.000000,0.000000
1361768920.401000,0.000000,0.000000,0.000000
1361768920.417000,0.000000,0.000000,0.000000
1361768920.464000,0.000000,0.000000,0.000000
1361768920.464000,0.000000,0.000000,0.000000
1361768920.476000,0.000000,0.000000,0.000000
1361768920.491000,0.000000,0.000000,0.000000
1361768920.495000,0.000000,0.000000,0.000000
1361768920.508000,0.000000,0.000000,0.000000
1361768920.540000,0.000000,0.000000,0.000000
1361768920.540000,0.000000,0.000000,0.000000
1361768920.555000,0.000000,0.000000,0.000000
1361768920.560000,0.000000,0.000000,0.000000
1361768920.572000,0.000000,0.000000,0.000000
1361768920.581000,0.000000,0.000000,0.000000
1361768920.590000,0.000000,0.000000,0.000000
1361768920.602000,0.000000,0.000000,0.000000
1361768920.614000,0.000000,0.000000,0.000000
1361768920.620000,0.000000,0.000000,0.000000
1361768920.633000,0.000000,0.000000,0.000000
1361768920.640000,0.000000,0.000000,0.000000
1361768920.655000,0.000000,0.000000,0.000000
1361768920.671000,0.000000,0.000000,0.000000
1361768920.675000,0.000000,0.000000,0.000000
1361768920.708000,0.000000,0.000000,0.000000
1361768920.721000,0.000000,0.000000,0.000000
1361768920.740000,0.000000,0.000000,0.000000
1361768920.740000,0.000000,0.000000,0.000000
1361768920.747000,0.000000,0.000000,0.000000
1361768920.757000,0.000000,0.000000,0.000000
1361768920.766000,0.000000,0.000000,0.000000
1361768920.776000,0.000000,0.000000,0.000000
1361768920.799000,0.000000,0.000000,0.000000
1361768920.806000,0.000000,0.000000,0.000000
1361768920.806000,0.000000,0.000000,0.000000
1361768920.816000,0.000000,0.000000,0.000000
1361768920.827000,0.000000,0.000000,0.000000
