1362197444.771000,0.000000,0.000000,0.000000
1362197444.781000,0.000000,0.000000,0.000000
1362197444.791000,0.000000,0.000000,0.000000
1362197444.801000,0.000000,0.000000,0.000000
1362197444.812000,0.000000,0.000000,0.000000
1362197444.821000,0.000000,0.000000,0.000000
1362197444.831000,0.000000,0.000000,0.000000
1362197444.841000,0.000000,0.000000,0.000000
1362197444.851000,0.000000,0.000000,0.000000
1362197444.861000,0.000000,0.000000,0.000000
1362197444.871000,0.000000,0.000000,0.000000
1362197444.881000,0.000000,0.000000,0.000000
1362197444.892000,0.000000,0.000000,0.000000
1362197444.901000,0.000000,0.000000,0.000000
1362197444.911000,0.000000,0.000000,0.000000
1362197444.921000,0.000000,0.000000,0.000000
1362197444.932000,0.000000,0.000000,0.000000
1362197444.941000,0.000000,0.000000,0.000000
1362197444.951000,0.000000,0.000000,0.000000
1362197444.961000,0.000000,0.000000,0.000000
1362197444.971000,0.000000,0.000000,0.000000
1362197444.982000,0.000000,0.000000,0.000000
1362197445.003000,0.000000,0.000000,0.000000
1362197445.003000,0.000000,0.000000,0.000000
1362197445.011000,0.000000,0.000000,0.000000
1362197445.023000,0.000000,0.000000,0.000000
1362197445.032000,0.000000,0.000000,0.000000
1362197445.041000,0.000000,0.000000,0.000000
1362197445.051000,0.000000,0.000000,0.000000
1362197445.061000,0.000000,0.000000,0.000000
1362197445.071000,0.000000,0.000000,0.000000
1362197445.081000,0.000000,0.000000,0.000000
1362197445.091000,0.000000,0.000000,0.000000
1362197445.101000,0.000000,0.000000,0.000000
1362197445.111000,0.000000,0.000000,0.000000
1362197445.121000,0.000000,0.000000,0.000000
1362197445.131000,0.000000,0.000000,0.000000
1362197445.141000,0.000000,0.000000,0.000000
1362197445.151000,0.000000,0.000000,0.000000
1362197445.161000,0.000000,0.000000,0.000000
1362197445.171000,0.000000,0.000000,0.000000
1362197445.181000,0.000000,0.000000,0.000000
1362197445.191000,0.000000,0.000000,0.000000
1362197445.201000,0.000000,0.000000,0.000000
1362197445.214000,0.000000,0.000000,0.000000
1362197445.221000,0.000000,0.000000,0.000000
1362197445.231000,0.000000,0.000000,0.000000
1362197445.241000,0.000000,0.000000,0.000000
1362197445.252000,0.000000,0.000000,0.000000
1362197445.261000,0.000000,0.000000,0.000000
1362197445.271000,0.000000,0.000000,0.000000
1362197445.281000,0.000000,0.000000,0.000000
1362197445.291000,0.000000,0.000000,0.000000
1362197445.301000,0.000000,0.000000,0.000000
1362197445.312000,0.000000,0.000000,0.000000
1362197445.321000,0.000000,0.000000,0.000000
1362197445.331000,0.000000,0.000000,0.000000
1362197445.342000,0.000000,0.000000,0.000000
1362197445.351000,0.000000,0.000000,0.000000
1362197445.361000,0.000000,0.000000,0.000000
1362197445.372000,0.000000,0.000000,0.000000
1362197445.381000,0.000000,0.000000,0.000000
1362197445.392000,0.000000,0.000000,0.000000
1362197445.401000,0.000000,0.000000,0.000000
1362197445.411000,0.000000,0.000000,0.000000
1362197445.423000,0.000000,0.000000,0.000000
1362197445.432000,0.000000,0.000000,0.000000
1362197445.441000,0.000000,0.000000,0.000000
1362197445.455000,0.000000,0.000000,0.000000
1362197445.461000,0.000000,0.000000,0.000000
1362197445.472000,0.000000,0.000000,0.000000
1362197445.481000,0.000000,0.000000,0.000000
1362197445.492000,0.000000,0.000000,0.000000
1362197445.502000,0.000000,0.000000,0.000000
1362197445.511000,0.000000,0.000000,0.000000
1362197445.521000,0.000000,0.000000,0.000000
1362197445.532000,0.000000,0.000000,0.000000
1362197445.542000,0.000000,0.000000,0.000000
1362197445.552000,0.000000,0.000000,0.000000
1362197445.562000,0.000000,0.000000,0.000000
1362197445.571000,0.000000,0.000000,0.000000
1362197445.581000,0.000000,0.000000,0.000000
1362197445.591000,0.000000,0.000000,0.000000
1362197445.601000,0.071289,-0.371094,-0.875000
1362197445.611000,0.071289,-0.371094,-0.875000
1362197445.621000,0.078125,-0.371094,-0.880859
1362197445.632000,0.078125,-0.371094,-0.880859
1362197445.641000,0.078125,-0.371094,-0.880859
1362197445.651000,0.078125,-0.371094,-0.880859
1362197445.661000,0.078125,-0.371094,-0.880859
1362197445.671000,0.078125,-0.371094,-0.880859
1362197445.681000,0.078125,-0.371094,-0.880859
1362197445.691000,0.078125,-0.371094,-0.880859
1362197445.701000,0.078125,-0.371094,-0.880859
1362197445.711000,0.078125,-0.371094,-0.880859
1362197445.721000,0.078125,-0.371094,-0.880859
1362197445.731000,0.078125,-0.371094,-0.880859
1362197445.741000,0.078125,-0.371094,-0.880859
1362197445.751000,0.078125,-0.371094,-0.880859
1362197445.761000,0.078125,-0.371094,-0.880859
1362197445.771000,0.074219,-0.376953,-0.869141
1362197445.782000,0.074219,-0.376953,-0.869141
1362197445.791000,0.074219,-0.376953,-0.869141
1362197445.801000,0.074219,-0.376953,-0.869141
1362197445.811000,0.074219,-0.376953,-0.869141
1362197445.822000,0.073242,-0.365234,-0.833984
1362197445.831000,0.063477,-0.360352,-0.820312
1362197445.841000,0.063477,-0.360352,-0.820312
1362197445.851000,0.069336,-0.357422,-0.823242
1362197445.861000,0.076172,-0.349609,-0.832031
1362197445.871000,0.087891,-0.380859,-0.819336
1362197445.881000,0.084961,-0.367188,-0.819336
1362197445.891000,0.065430,-0.355469,-0.839844
1362197445.901000,0.067383,-0.340820,-0.883789
1362197445.911000,0.079102,-0.348633,-0.883789
1362197445.922000,0.079102,-0.363281,-0.839844
1362197445.931000,0.063477,-0.383789,-0.821289
1362197445.942000,0.061523,-0.371094,-0.811523
1362197445.951000,0.071289,-0.332031,-0.836914
1362197445.961000,0.090820,-0.304688,-0.862305
1362197445.971000,0.124023,-0.291992,-0.875000
1362197445.987000,0.124023,-0.291992,-0.875000
1362197445.991000,0.123047,-0.267578,-0.910156
1362197446.014000,0.195312,-0.246094,-0.939453
1362197446.015000,0.195312,-0.246094,-0.939453
1362197446.022000,0.158203,-0.240234,-0.904297
1362197446.031000,0.158203,-0.240234,-0.904297
1362197446.041000,0.158203,-0.240234,-0.904297
1362197446.051000,0.158203,-0.240234,-0.904297
1362197446.061000,0.068359,-0.261719,-0.740234
1362197446.071000,0.051758,-0.276367,-0.705078
1362197446.081000,0.031250,-0.275391,-0.683594
1362197446.091000,0.021484,-0.275391,-0.676758
1362197446.101000,0.045898,-0.280273,-0.679688
1362197446.111000,0.088867,-0.313477,-0.683594
1362197446.121000,0.120117,-0.338867,-0.691406
1362197446.131000,0.133789,-0.333984,-0.694336
1362197446.141000,0.149414,-0.321289,-0.691406
1362197446.152000,0.174805,-0.326172,-0.681641
1362197446.161000,0.209961,-0.349609,-0.666016
1362197446.171000,0.231445,-0.368164,-0.650391
1362197446.181000,0.264648,-0.344727,-0.632812
1362197446.191000,0.283203,-0.307617,-0.621094
1362197446.202000,0.321289,-0.250977,-0.612305
1362197446.211000,0.353516,-0.199219,-0.610352
1362197446.222000,0.377930,-0.161133,-0.596680
1362197446.231000,0.399414,-0.156250,-0.597656
1362197446.242000,0.440430,-0.159180,-0.596680
1362197446.251000,0.493164,-0.155273,-0.617188
1362197446.261000,0.527344,-0.155273,-0.601562
1362197446.271000,0.571289,-0.132812,-0.568359
1362197446.282000,0.571289,-0.132812,-0.568359
1362197446.291000,0.571289,-0.132812,-0.568359
1362197446.301000,0.571289,-0.132812,-0.568359
1362197446.311000,0.571289,-0.132812,-0.568359
1362197446.321000,0.667969,-0.613281,-0.700195
1362197446.331000,0.667969,-0.613281,-0.700195
1362197446.341000,0.706055,-0.663086,-0.712891
1362197446.352000,0.784180,-0.613281,-0.703125
1362197446.361000,0.790039,-0.606445,-0.777344
1362197446.372000,0.802734,-0.528320,-0.863281
1362197446.381000,0.857422,-0.464844,-0.785156
1362197446.392000,0.989258,-0.420898,-0.719727
1362197446.401000,1.010742,-0.363281,-0.661133
1362197446.412000,0.986328,-0.332031,-0.564453
1362197446.421000,0.912109,-0.311523,-0.417969
1362197446.431000,0.829102,-0.277344,-0.284180
1362197446.441000,0.829102,-0.277344,-0.284180
