1360803078.660000,0.106445,-0.965820,0.149414
1360803078.701000,0.113281,-0.970703,0.152344
1360803078.742000,0.110352,-0.968750,0.151367
1360803078.844000,0.104492,-0.971680,0.154297
1360803078.867000,0.124023,-0.979492,0.164062
1360803078.867000,0.106445,-0.981445,0.133789
1360803078.953000,0.096680,-0.966797,0.161133
1360803078.970000,0.132812,-0.964844,0.149414
1360803079.002000,0.145508,-0.966797,0.167969
1360803079.044000,0.104492,-0.966797,0.154297
1360803079.085000,0.112305,-0.975586,0.152344
1360803079.115000,0.111328,-0.976562,0.151367
1360803079.152000,0.105469,-0.962891,0.140625
1360803079.203000,0.089844,-0.973633,0.147461
1360803079.251000,0.113281,-0.976562,0.143555
1360803079.293000,0.106445,-0.975586,0.140625
1360803079.464000,0.110352,-0.968750,0.141602
1360803079.498000,0.105469,-0.968750,0.150391
1360803079.517000,0.111328,-0.967773,0.149414
1360803079.537000,0.105469,-0.974609,0.145508
1360803079.555000,0.109375,-0.970703,0.142578
1360803079.622000,0.103516,-0.969727,0.146484
1360803079.642000,0.102539,-0.965820,0.148438
1360803079.642000,0.101562,-0.968750,0.149414
1360803079.664000,0.102539,-0.968750,0.147461
1360803079.680000,0.101562,-0.968750,0.149414
1360803079.707000,0.102539,-0.969727,0.148438
1360803079.725000,0.106445,-0.972656,0.147461
1360803079.751000,0.096680,-0.971680,0.150391
1360803079.788000,0.099609,-0.973633,0.144531
1360803079.808000,0.097656,-0.966797,0.147461
1360803079.834000,0.099609,-0.966797,0.149414
1360803079.873000,0.100586,-0.971680,0.147461
1360803079.935000,0.107422,-0.976562,0.154297
1360803079.948000,0.102539,-0.966797,0.166016
1360803079.972000,0.101562,-0.969727,0.165039
1360803080.016000,0.118164,-0.963867,0.162109
1360803080.047000,0.101562,-0.965820,0.165039
1360803080.078000,0.113281,-0.966797,0.166016
1360803080.103000,0.109375,-0.971680,0.162109
1360803080.192000,0.107422,-0.970703,0.159180
1360803080.192000,0.114258,-0.969727,0.155273
1360803080.195000,0.109375,-0.966797,0.159180
1360803080.204000,0.106445,-0.968750,0.155273
1360803080.214000,0.109375,-0.967773,0.156250
1360803080.230000,0.109375,-0.964844,0.159180
1360803080.245000,0.108398,-0.963867,0.158203
1360803080.253000,0.107422,-0.966797,0.162109
1360803080.262000,0.103516,-0.967773,0.159180
1360803080.290000,0.106445,-0.968750,0.157227
1360803080.297000,0.111328,-0.962891,0.156250
1360803080.309000,0.114258,-0.962891,0.152344
1360803080.319000,0.112305,-0.966797,0.156250
1360803080.329000,0.111328,-0.965820,0.154297
1360803080.344000,0.109375,-0.968750,0.157227
1360803080.352000,0.110352,-0.970703,0.155273
1360803080.362000,0.125000,-0.970703,0.160156
1360803080.372000,0.110352,-0.970703,0.160156
1360803080.382000,0.108398,-0.968750,0.142578
1360803080.392000,0.104492,-0.963867,0.153320
1360803080.403000,0.106445,-0.970703,0.156250
1360803080.424000,0.106445,-0.970703,0.156250
1360803080.431000,0.110352,-0.974609,0.155273
1360803080.438000,0.108398,-0.966797,0.156250
1360803080.449000,0.109375,-0.968750,0.157227
1360803080.461000,0.108398,-0.967773,0.154297
1360803080.472000,0.109375,-0.968750,0.155273
1360803080.481000,0.108398,-0.962891,0.155273
1360803080.492000,0.105469,-0.965820,0.158203
1360803080.503000,0.103516,-0.965820,0.155273
1360803080.514000,0.102539,-0.964844,0.152344
1360803080.526000,0.101562,-0.963867,0.156250
1360803080.537000,0.104492,-0.964844,0.154297
1360803080.548000,0.103516,-0.967773,0.152344
1360803080.559000,0.107422,-0.968750,0.153320
1360803080.570000,0.107422,-0.967773,0.156250
1360803080.588000,0.103516,-0.968750,0.153320
1360803080.618000,0.108398,-0.969727,0.150391
1360803080.640000,0.105469,-0.972656,0.151367
1360803080.646000,0.103516,-0.970703,0.151367
1360803080.672000,0.102539,-0.969727,0.148438
1360803080.687000,0.103516,-0.967773,0.153320
1360803080.698000,0.101562,-0.967773,0.151367
1360803080.718000,0.102539,-0.967773,0.151367
1360803080.729000,0.103516,-0.964844,0.151367
1360803080.742000,0.103516,-0.967773,0.153320
1360803080.752000,0.103516,-0.966797,0.152344
1360803080.763000,0.105469,-0.964844,0.155273
1360803080.773000,0.106445,-0.961914,0.155273
1360803080.787000,0.109375,-0.962891,0.152344
1360803080.801000,0.108398,-0.966797,0.152344
1360803080.821000,0.105469,-0.971680,0.152344
1360803080.846000,0.104492,-0.968750,0.153320
1360803080.881000,0.105469,-0.971680,0.152344
1360803080.905000,0.104492,-0.968750,0.148438
1360803080.915000,0.104492,-0.969727,0.149414
1360803080.929000,0.105469,-0.969727,0.146484
1360803080.943000,0.106445,-0.971680,0.148438
1360803080.960000,0.106445,-0.970703,0.156250
1360803080.976000,0.104492,-0.968750,0.151367
1360803080.990000,0.105469,-0.968750,0.146484
1360803081.001000,0.106445,-0.969727,0.150391
1360803081.024000,0.104492,-0.968750,0.151367
1360803081.036000,0.108398,-0.982422,0.154297
1360803081.046000,0.111328,-0.972656,0.154297
1360803081.064000,0.110352,-0.973633,0.156250
1360803081.073000,0.109375,-0.970703,0.157227
1360803081.084000,0.104492,-0.971680,0.155273
1360803081.095000,0.104492,-0.969727,0.151367
1360803081.104000,0.106445,-0.967773,0.151367
1360803081.122000,0.104492,-0.971680,0.155273
1360803081.127000,0.107422,-0.971680,0.156250
1360803081.135000,0.111328,-0.970703,0.157227
1360803081.145000,0.111328,-0.968750,0.153320
1360803081.156000,0.110352,-0.969727,0.153320
1360803081.166000,0.109375,-0.970703,0.154297
1360803081.176000,0.110352,-0.969727,0.153320
1360803081.186000,0.107422,-0.965820,0.154297
1360803081.196000,0.105469,-0.964844,0.156250
1360803081.206000,0.105469,-0.967773,0.153320
1360803081.216000,0.105469,-0.972656,0.150391
1360803081.226000,0.104492,-0.968750,0.152344
1360803081.236000,0.103516,-0.965820,0.152344
1360803081.246000,0.101562,-0.967773,0.147461
1360803081.257000,0.104492,-0.967773,0.147461
1360803081.267000,0.106445,-0.968750,0.154297
1360803081.277000,0.104492,-0.972656,0.158203
1360803081.288000,0.108398,-0.973633,0.155273
1360803081.300000,0.105469,-0.974609,0.154297
1360803081.326000,0.111328,-0.966797,0.156250
1360803081.345000,0.106445,-0.969727,0.156250
1360803081.354000,0.104492,-0.969727,0.156250
1360803081.364000,0.105469,-0.969727,0.157227
1360803081.374000,0.105469,-0.966797,0.157227
1360803081.384000,0.109375,-0.967773,0.161133
1360803081.394000,0.105469,-0.970703,0.161133
1360803081.404000,0.106445,-0.972656,0.154297
1360803081.414000,0.105469,-0.970703,0.154297
1360803081.424000,0.108398,-0.968750,0.155273
1360803081.435000,0.104492,-0.966797,0.156250
1360803081.444000,0.103516,-0.964844,0.162109
1360803081.454000,0.103516,-0.962891,0.158203
1360803081.464000,0.105469,-0.964844,0.158203
1360803081.475000,0.102539,-0.967773,0.157227
1360803081.485000,0.105469,-0.967773,0.153320
1360803081.495000,0.105469,-0.967773,0.151367
1360803081.507000,0.106445,-0.968750,0.150391
1360803081.517000,0.102539,-0.970703,0.155273
1360803081.527000,0.103516,-0.972656,0.158203
1360803081.539000,0.108398,-0.968750,0.159180
1360803081.552000,0.106445,-0.969727,0.160156
1360803081.563000,0.104492,-0.971680,0.154297
1360803081.572000,0.102539,-0.970703,0.154297
1360803081.583000,0.102539,-0.967773,0.154297
1360803081.592000,0.102539,-0.967773,0.155273
1360803081.603000,0.102539,-0.967773,0.157227
1360803081.614000,0.098633,-0.967773,0.156250
1360803081.623000,0.101562,-0.969727,0.155273
1360803081.634000,0.104492,-0.971680,0.158203
1360803081.643000,0.105469,-0.970703,0.157227
1360803081.653000,0.103516,-0.969727,0.161133
1360803081.664000,0.104492,-0.969727,0.163086
1360803081.674000,0.104492,-0.968750,0.157227
1360803081.684000,0.099609,-0.966797,0.156250
1360803081.694000,0.099609,-0.963867,0.158203
1360803081.704000,0.100586,-0.965820,0.157227
1360803081.715000,0.105469,-0.970703,0.156250
1360803081.725000,0.105469,-0.971680,0.159180
1360803081.734000,0.104492,-0.967773,0.161133
1360803081.751000,0.101562,-0.968750,0.160156
1360803081.756000,0.105469,-0.969727,0.158203
1360803081.770000,0.104492,-0.970703,0.159180
1360803081.783000,0.099609,-0.967773,0.158203
1360803081.789000,0.101562,-0.967773,0.159180
1360803081.801000,0.100586,-0.968750,0.155273
1360803081.811000,0.100586,-0.968750,0.159180
1360803081.828000,0.103516,-0.970703,0.157227
1360803081.837000,0.102539,-0.970703,0.157227
1360803081.850000,0.103516,-0.969727,0.158203
1360803081.860000,0.103516,-0.968750,0.158203
1360803081.870000,0.102539,-0.967773,0.156250
1360803081.880000,0.101562,-0.968750,0.158203
1360803081.891000,0.105469,-0.969727,0.158203
1360803081.900000,0.105469,-0.967773,0.159180
1360803081.910000,0.105469,-0.967773,0.157227
1360803081.921000,0.108398,-0.972656,0.157227
1360803081.931000,0.109375,-0.969727,0.155273
1360803081.941000,0.109375,-0.968750,0.157227
1360803081.952000,0.112305,-0.965820,0.160156
1360803081.963000,0.105469,-0.965820,0.164062
1360803081.980000,0.100586,-0.966797,0.159180
1360803081.982000,0.099609,-0.964844,0.159180
1360803081.992000,0.099609,-0.962891,0.157227
1360803082.002000,0.101562,-0.962891,0.156250
1360803082.015000,0.107422,-0.966797,0.153320
1360803082.025000,0.107422,-0.965820,0.157227
1360803082.038000,0.106445,-0.969727,0.159180
1360803082.058000,0.105469,-0.971680,0.156250
1360803082.068000,0.105469,-0.972656,0.154297
1360803082.078000,0.107422,-0.971680,0.153320
1360803082.088000,0.107422,-0.969727,0.155273
1360803082.098000,0.112305,-0.967773,0.154297
1360803082.109000,0.109375,-0.968750,0.157227
1360803082.118000,0.108398,-0.970703,0.155273
1360803082.128000,0.109375,-0.968750,0.156250
1360803082.138000,0.103516,-0.968750,0.157227
1360803082.149000,0.103516,-0.966797,0.157227
1360803082.160000,0.103516,-0.965820,0.155273
1360803082.169000,0.105469,-0.966797,0.155273
1360803082.192000,0.109375,-0.964844,0.158203
1360803082.195000,0.105469,-0.968750,0.160156
1360803082.200000,0.100586,-0.966797,0.158203
1360803082.210000,0.104492,-0.968750,0.157227
1360803082.220000,0.101562,-0.970703,0.154297
